order_id,customer_id,order_date,payment_method,order_status
17729,1537,2024-03-30,PayPal,Completed
17730,918,2023-09-02,Invoice,Cancelled
17731,2040,2024-10-17,PayPal,Completed
17732,2196,2023-10-04,Credit Card,Completed
17733,429,2024-10-11,Bank Transfer,Completed
17734,4070,2023-12-22,Bank Transfer,Returned
17735,4508,2025-06-18,Bank Transfer,Completed
17736,4465,2023-02-28,PayPal,Returned
17737,2668,2024-12-25,Bank Transfer,Completed
17738,532,2023-10-27,PayPal,Completed
17739,4587,2023-01-03,Invoice,Completed
17740,1218,2025-10-12,Credit Card,Completed
17741,2247,2025-04-19,PayPal,Completed
17742,3742,2023-06-29,Invoice,Cancelled
17743,4157,2025-04-12,PayPal,Completed
17744,4347,2025-02-23,PayPal,Completed
17745,3520,2024-10-24,Bank Transfer,Completed
17746,1242,2024-08-21,Invoice,Completed
17747,313,2025-10-28,Bank Transfer,Completed
17748,2075,2024-01-23,Credit Card,Completed
17749,4519,2024-07-28,Credit Card,Completed
17750,1775,2024-05-08,Credit Card,Returned
17751,1456,2025-07-17,Credit Card,Completed
17752,1014,2025-11-15,Credit Card,Cancelled
17753,4846,2025-09-25,Credit Card,Completed
17754,1552,2025-08-09,Invoice,Completed
17755,3220,2025-12-24,Invoice,Completed
17756,3316,2025-05-12,Invoice,Completed
17757,4216,2025-06-29,Invoice,Completed
17758,2700,2025-12-22,PayPal,Completed
17759,239,2023-01-15,PayPal,Cancelled
17760,493,2025-03-16,Invoice,Returned
17761,2067,2025-06-18,Bank Transfer,Cancelled
17762,56,2025-11-16,Invoice,Completed
17763,3359,2025-10-25,PayPal,Completed
17764,2352,2025-09-18,Bank Transfer,Completed
17765,1473,2025-12-01,Bank Transfer,Completed
17766,1788,2024-12-12,PayPal,Completed
17767,2256,2023-01-15,Invoice,Completed
17768,591,2023-01-24,Invoice,Completed
17769,4677,2024-12-18,PayPal,Completed
17770,783,2024-09-09,Invoice,Completed
17771,4969,2024-09-28,PayPal,Completed
17772,4936,2024-07-30,Credit Card,Completed
17773,3101,2025-11-16,Bank Transfer,Returned
17774,2986,2024-06-12,Bank Transfer,Completed
17775,261,2025-10-01,PayPal,Returned
17776,1167,2025-11-07,Invoice,Completed
17777,3016,2024-11-15,Bank Transfer,Completed
17778,4279,2024-09-23,Invoice,Completed
17779,3532,2025-07-08,PayPal,Returned
17780,57,2025-05-21,Invoice,Completed
17781,2991,2024-05-07,Bank Transfer,Returned
17782,2308,2023-07-05,Invoice,Completed
17783,1960,2024-02-21,PayPal,Completed
17784,1530,2023-08-23,PayPal,Completed
17785,4154,2024-03-29,Credit Card,Completed
17786,4663,2024-02-16,Credit Card,Completed
17787,12,2025-03-20,Bank Transfer,Completed
17788,2241,2025-12-06,PayPal,Completed
17789,2673,2025-05-01,PayPal,Completed
17790,4277,2025-11-21,Credit Card,Completed
17791,4066,2025-07-28,Bank Transfer,Completed
17792,183,2025-06-08,PayPal,Completed
17793,76,2024-08-15,PayPal,Completed
17794,4746,2024-05-03,Invoice,Completed
17795,2206,2025-09-22,Bank Transfer,Completed
17796,3272,2025-11-09,PayPal,Completed
17797,4127,2024-09-28,Bank Transfer,Completed
17798,385,2023-01-20,Bank Transfer,Completed
17799,1624,2025-08-05,Credit Card,Cancelled
17800,1987,2024-03-17,Invoice,Completed
17801,3727,2023-01-21,Bank Transfer,Completed
17802,1028,2025-08-16,Bank Transfer,Completed
17803,3082,2024-11-28,Bank Transfer,Cancelled
17804,2694,2025-05-01,Bank Transfer,Returned
17805,817,2025-11-14,PayPal,Completed
17806,1205,2024-12-15,Credit Card,Completed
17807,2613,2024-11-17,Bank Transfer,Completed
17808,3536,2024-03-24,Credit Card,Cancelled
17809,3365,2024-04-10,Invoice,Returned
17810,392,2025-08-08,Credit Card,Completed
17811,1796,2024-09-25,Bank Transfer,Completed
17812,794,2023-10-17,Invoice,Completed
17813,2402,2023-06-22,Bank Transfer,Completed
17814,1077,2024-10-23,Invoice,Completed
17815,1482,2024-10-14,Invoice,Completed
17816,2953,2025-04-03,PayPal,Completed
17817,3925,2024-10-21,Credit Card,Completed
17818,3755,2023-09-13,Credit Card,Completed
17819,575,2024-11-21,Bank Transfer,Completed
17820,1744,2025-11-09,PayPal,Completed
17821,4639,2023-10-10,PayPal,Completed
17822,2700,2025-05-05,PayPal,Cancelled
17823,2389,2025-02-03,Credit Card,Returned
17824,4658,2025-06-27,Bank Transfer,Completed
17825,1171,2023-09-25,Invoice,Completed
17826,4310,2025-11-29,Bank Transfer,Completed
17827,4133,2025-03-05,Bank Transfer,Completed
17828,3206,2025-09-23,Credit Card,Completed
17829,2854,2024-01-25,Credit Card,Completed
17830,2109,2025-06-18,Credit Card,Completed
17831,319,2025-07-26,Bank Transfer,Completed
17832,3942,2024-07-27,Invoice,Returned
17833,3927,2024-07-11,Bank Transfer,Completed
17834,187,2025-04-06,Invoice,Completed
17835,1038,2023-06-20,Bank Transfer,Completed
17836,346,2025-06-15,PayPal,Completed
17837,948,2023-03-26,Credit Card,Completed
17838,1971,2023-11-20,Credit Card,Completed
17839,537,2025-04-12,Invoice,Returned
17840,110,2023-06-28,PayPal,Completed
17841,2226,2025-12-16,Invoice,Completed
17842,1377,2025-10-12,Bank Transfer,Completed
17843,1552,2025-03-09,PayPal,Returned
17844,3140,2025-08-29,Credit Card,Completed
17845,2750,2025-10-29,Invoice,Completed
17846,1149,2024-02-13,Invoice,Completed
17847,1768,2025-09-25,Bank Transfer,Returned
17848,752,2023-11-24,Invoice,Completed
17849,2750,2024-08-14,PayPal,Completed
17850,3003,2024-12-28,Credit Card,Completed
17851,2525,2025-05-27,Credit Card,Completed
17852,247,2023-03-04,Bank Transfer,Returned
17853,1684,2024-03-24,Invoice,Returned
17854,150,2025-02-20,Credit Card,Completed
17855,2965,2024-06-10,PayPal,Completed
17856,3777,2025-07-20,Credit Card,Returned
17857,4072,2025-04-01,Credit Card,Completed
17858,2961,2024-01-07,PayPal,Completed
17859,230,2023-09-17,Bank Transfer,Completed
17860,335,2025-03-12,PayPal,Completed
17861,4463,2024-09-27,Credit Card,Completed
17862,3105,2023-10-26,Bank Transfer,Completed
17863,3344,2024-05-05,Credit Card,Completed
17864,3424,2024-04-07,Credit Card,Completed
17865,3595,2023-07-15,Invoice,Completed
17866,3382,2024-12-19,Credit Card,Completed
17867,4008,2025-07-10,Credit Card,Completed
17868,2697,2025-01-14,Credit Card,Completed
17869,2067,2025-09-04,Bank Transfer,Completed
17870,4621,2023-08-17,PayPal,Completed
17871,4675,2024-09-09,Invoice,Completed
17872,595,2025-02-21,PayPal,Completed
17873,4029,2025-04-23,Credit Card,Completed
17874,2372,2025-05-10,Bank Transfer,Completed
17875,3242,2025-06-09,Credit Card,Completed
17876,945,2025-04-01,Invoice,Returned
17877,3472,2023-06-21,Credit Card,Completed
17878,3431,2025-05-10,Invoice,Completed
17879,2251,2025-06-05,Credit Card,Completed
17880,4762,2025-12-28,Credit Card,Returned
17881,3896,2025-05-08,Bank Transfer,Completed
17882,666,2025-05-02,Bank Transfer,Completed
17883,3397,2024-11-26,Bank Transfer,Completed
17884,4126,2025-10-11,Credit Card,Returned
17885,1029,2025-12-30,Bank Transfer,Completed
17886,1289,2025-07-24,PayPal,Completed
17887,4546,2025-02-24,PayPal,Returned
17888,3294,2023-05-26,PayPal,Completed
17889,4044,2025-06-07,Bank Transfer,Completed
17890,2774,2025-05-22,PayPal,Completed
17891,1239,2025-07-21,Credit Card,Completed
17892,2887,2023-08-12,Bank Transfer,Completed
17893,529,2025-04-03,Bank Transfer,Completed
17894,2541,2024-03-30,Bank Transfer,Completed
17895,2280,2025-07-07,PayPal,Returned
17896,1730,2024-01-16,Bank Transfer,Completed
17897,3737,2025-04-30,Credit Card,Completed
17898,4514,2024-03-29,Bank Transfer,Completed
17899,2221,2023-01-20,Bank Transfer,Completed
17900,2516,2025-03-16,PayPal,Completed
17901,1654,2023-07-23,Bank Transfer,Cancelled
17902,1094,2025-04-08,Credit Card,Completed
17903,1660,2025-11-20,Credit Card,Completed
17904,1740,2025-12-14,PayPal,Cancelled
17905,4639,2024-01-10,PayPal,Completed
17906,221,2025-08-20,Credit Card,Completed
17907,3266,2024-06-05,PayPal,Completed
17908,4917,2025-11-06,Invoice,Completed
17909,2548,2025-07-31,PayPal,Completed
17910,887,2023-05-18,Credit Card,Completed
17911,2400,2024-08-07,Credit Card,Completed
17912,2095,2024-05-17,PayPal,Completed
17913,2148,2025-07-29,PayPal,Completed
17914,3503,2024-08-11,Bank Transfer,Completed
17915,2257,2025-04-30,Bank Transfer,Completed
17916,2373,2025-02-13,Invoice,Completed
17917,3112,2025-12-18,Bank Transfer,Completed
17918,2170,2025-11-27,PayPal,Completed
17919,2920,2024-08-31,Credit Card,Completed
17920,638,2025-06-04,Invoice,Completed
17921,2809,2025-09-07,Invoice,Completed
17922,4316,2025-11-05,Invoice,Completed
17923,1617,2023-05-08,Credit Card,Cancelled
17924,1812,2024-04-06,Invoice,Completed
17925,1525,2024-04-27,Credit Card,Completed
17926,2596,2024-09-08,Bank Transfer,Completed
17927,2841,2023-10-27,Invoice,Completed
17928,3790,2024-11-12,Invoice,Completed
17929,3499,2025-04-11,Bank Transfer,Completed
17930,3030,2024-11-13,Bank Transfer,Completed
17931,3698,2025-04-14,Invoice,Completed
17932,4195,2023-05-05,PayPal,Cancelled
17933,1876,2025-10-18,Bank Transfer,Completed
17934,213,2025-11-27,Invoice,Completed
17935,2753,2025-03-02,PayPal,Completed
17936,3077,2025-10-23,Invoice,Completed
17937,812,2023-08-23,Invoice,Completed
17938,2083,2025-08-09,Invoice,Completed
17939,3148,2023-08-02,Invoice,Completed
17940,2516,2024-08-08,Invoice,Completed
17941,3840,2024-05-02,Credit Card,Completed
17942,1066,2025-01-25,Credit Card,Completed
17943,4340,2024-04-06,PayPal,Cancelled
17944,376,2025-03-19,Bank Transfer,Completed
17945,4041,2024-06-22,Invoice,Completed
17946,2632,2025-10-05,PayPal,Completed
17947,1562,2025-03-16,Bank Transfer,Returned
17948,575,2023-12-16,Credit Card,Completed
17949,1770,2024-05-16,Bank Transfer,Completed
17950,1554,2025-09-23,PayPal,Completed
17951,1308,2024-07-14,Bank Transfer,Completed
17952,3696,2024-12-11,Invoice,Completed
17953,2055,2025-03-30,Credit Card,Completed
17954,597,2024-05-30,Bank Transfer,Completed
17955,4937,2024-03-28,PayPal,Completed
17956,1841,2024-10-26,PayPal,Completed
17957,2423,2023-12-16,Invoice,Cancelled
17958,445,2024-03-16,Invoice,Completed
17959,764,2023-04-28,Bank Transfer,Cancelled
17960,3382,2024-04-08,Credit Card,Completed
17961,1430,2024-04-28,Credit Card,Completed
17962,2411,2025-12-10,Bank Transfer,Returned
17963,1270,2025-01-30,PayPal,Completed
17964,1127,2025-07-31,Bank Transfer,Returned
17965,656,2023-03-30,Bank Transfer,Completed
17966,2150,2023-07-12,Credit Card,Completed
17967,1230,2025-08-24,Credit Card,Completed
17968,3836,2025-03-07,Bank Transfer,Completed
17969,1576,2023-11-20,Invoice,Completed
17970,2163,2024-08-04,Bank Transfer,Completed
17971,550,2024-12-13,Credit Card,Completed
17972,4973,2025-09-19,Bank Transfer,Completed
17973,3903,2023-04-25,Bank Transfer,Completed
17974,3122,2025-02-07,Bank Transfer,Completed
17975,3215,2025-05-29,Invoice,Completed
17976,3340,2025-12-19,Invoice,Returned
17977,824,2025-08-18,PayPal,Completed
17978,2516,2024-03-07,Bank Transfer,Completed
17979,2097,2025-05-23,PayPal,Completed
17980,598,2025-07-10,Invoice,Returned
17981,1520,2025-06-10,Bank Transfer,Returned
17982,2426,2025-08-29,Credit Card,Completed
17983,2863,2025-11-08,PayPal,Cancelled
17984,4029,2023-06-28,Invoice,Completed
17985,2289,2023-07-09,Invoice,Completed
17986,4611,2025-08-08,Credit Card,Completed
17987,1152,2024-02-03,Credit Card,Cancelled
17988,3891,2023-04-22,Bank Transfer,Completed
17989,813,2024-07-31,Bank Transfer,Cancelled
17990,2731,2025-08-29,Bank Transfer,Completed
17991,296,2023-08-15,PayPal,Completed
17992,221,2025-04-19,Invoice,Completed
17993,1612,2023-01-08,Credit Card,Completed
17994,1810,2023-07-18,Bank Transfer,Completed
17995,3316,2024-06-02,Credit Card,Completed
17996,1572,2023-06-03,Credit Card,Completed
17997,1658,2025-09-21,Bank Transfer,Completed
17998,3360,2025-10-08,Credit Card,Returned
17999,1827,2025-07-03,Bank Transfer,Completed
18000,221,2024-01-19,Bank Transfer,Completed
18001,124,2024-12-02,PayPal,Completed
18002,432,2023-11-13,Bank Transfer,Completed
18003,4336,2024-03-13,Invoice,Completed
18004,2684,2024-11-27,Bank Transfer,Completed
18005,4899,2025-06-14,PayPal,Completed
18006,97,2023-06-22,PayPal,Completed
18007,3795,2024-03-31,PayPal,Completed
18008,100,2025-11-21,PayPal,Completed
18009,1609,2024-09-02,Credit Card,Completed
18010,58,2025-11-27,Bank Transfer,Completed
18011,3321,2025-12-27,Invoice,Completed
18012,2720,2024-12-05,Credit Card,Completed
18013,1478,2024-03-21,Credit Card,Completed
18014,3785,2025-08-03,Credit Card,Returned
18015,695,2023-10-10,Credit Card,Completed
18016,4571,2024-02-02,Credit Card,Returned
18017,3714,2025-07-29,Bank Transfer,Completed
18018,2237,2024-09-07,PayPal,Completed
18019,1345,2023-12-02,Credit Card,Completed
18020,4322,2025-04-01,Invoice,Completed
18021,1133,2025-06-12,Bank Transfer,Completed
18022,3154,2023-08-13,Credit Card,Completed
18023,2616,2024-03-08,Credit Card,Completed
18024,4215,2023-12-23,PayPal,Completed
18025,4520,2024-07-06,Credit Card,Completed
18026,4489,2025-07-10,Invoice,Completed
18027,3060,2025-05-26,Credit Card,Completed
18028,3700,2025-04-11,Credit Card,Cancelled
18029,648,2023-01-14,Bank Transfer,Completed
18030,1445,2023-09-10,Credit Card,Completed
18031,1705,2023-12-25,PayPal,Returned
18032,2075,2024-03-02,Bank Transfer,Completed
18033,4056,2023-09-18,Credit Card,Completed
18034,259,2024-08-11,Invoice,Completed
18035,499,2023-05-20,Invoice,Completed
18036,640,2025-06-28,PayPal,Completed
18037,4850,2025-08-01,Credit Card,Completed
18038,4089,2025-01-12,Credit Card,Completed
18039,1287,2023-06-14,PayPal,Completed
18040,3847,2025-10-31,Bank Transfer,Completed
18041,4240,2025-12-12,Credit Card,Completed
18042,3968,2023-12-02,Bank Transfer,Returned
18043,4152,2025-05-18,Credit Card,Completed
18044,4857,2025-09-18,Bank Transfer,Cancelled
18045,2665,2024-12-14,Credit Card,Completed
18046,1518,2024-05-01,Bank Transfer,Completed
18047,272,2024-10-30,Credit Card,Completed
18048,1102,2024-11-24,Credit Card,Completed
18049,951,2024-07-30,PayPal,Completed
18050,2835,2025-11-22,Credit Card,Completed
18051,3516,2025-06-22,PayPal,Completed
18052,4423,2024-01-17,PayPal,Completed
18053,927,2025-01-25,PayPal,Completed
18054,1047,2025-05-04,PayPal,Completed
18055,1772,2023-09-07,PayPal,Completed
18056,784,2024-06-11,Invoice,Completed
18057,375,2025-11-09,Bank Transfer,Completed
18058,3545,2025-01-05,Credit Card,Completed
18059,4738,2023-12-18,PayPal,Completed
18060,4482,2023-08-09,Invoice,Completed
18061,1637,2024-11-28,PayPal,Completed
18062,1750,2024-12-20,Invoice,Completed
18063,3397,2024-05-14,Credit Card,Returned
18064,207,2025-03-13,Invoice,Cancelled
18065,4402,2023-05-09,Invoice,Completed
18066,1683,2023-09-16,PayPal,Completed
18067,3558,2024-12-19,PayPal,Completed
18068,2381,2023-04-27,Bank Transfer,Completed
18069,2528,2025-10-23,Invoice,Completed
18070,888,2023-09-10,Bank Transfer,Completed
18071,3546,2025-04-21,PayPal,Completed
18072,499,2024-07-19,Invoice,Completed
18073,4370,2024-07-30,Invoice,Completed
18074,1586,2025-07-11,PayPal,Completed
18075,138,2024-11-15,PayPal,Completed
18076,1167,2025-06-06,Credit Card,Completed
18077,1356,2024-11-19,Bank Transfer,Completed
18078,4467,2025-02-02,Invoice,Completed
18079,4505,2025-07-07,Credit Card,Completed
18080,156,2025-02-18,Invoice,Completed
18081,3899,2025-02-28,Credit Card,Completed
18082,2660,2025-08-02,Bank Transfer,Completed
18083,1419,2025-12-03,Credit Card,Completed
18084,2613,2024-07-03,Invoice,Completed
18085,1418,2025-01-16,Credit Card,Completed
18086,4198,2023-06-08,PayPal,Completed
18087,4344,2024-06-12,Credit Card,Completed
18088,4731,2024-08-13,Invoice,Cancelled
18089,1307,2025-09-12,PayPal,Completed
18090,703,2024-11-25,Invoice,Completed
18091,4059,2025-06-11,Invoice,Completed
18092,3888,2023-02-10,PayPal,Cancelled
18093,2323,2024-10-13,Invoice,Completed
18094,371,2025-11-06,Invoice,Completed
18095,2659,2023-12-26,PayPal,Completed
18096,3401,2023-03-07,Bank Transfer,Completed
18097,1528,2024-09-07,PayPal,Returned
18098,2063,2025-05-18,Bank Transfer,Completed
18099,1201,2024-10-01,Bank Transfer,Returned
18100,2048,2024-10-08,Invoice,Completed
18101,883,2025-04-17,Credit Card,Completed
18102,4996,2024-02-06,Credit Card,Completed
18103,3168,2025-06-30,PayPal,Returned
18104,93,2023-09-29,Invoice,Completed
18105,1854,2024-07-25,Bank Transfer,Completed
18106,4483,2025-04-05,PayPal,Completed
18107,3180,2025-09-06,Credit Card,Completed
18108,2867,2025-08-04,Credit Card,Returned
18109,3838,2025-06-03,Credit Card,Completed
18110,766,2024-06-12,Invoice,Completed
18111,3675,2023-08-08,Credit Card,Completed
18112,1936,2023-12-18,Credit Card,Completed
18113,358,2025-10-08,Bank Transfer,Completed
18114,4940,2025-10-02,Invoice,Returned
18115,2569,2025-12-04,PayPal,Completed
18116,1650,2023-05-21,Bank Transfer,Completed
18117,1758,2024-12-12,Bank Transfer,Completed
18118,3956,2025-03-29,PayPal,Completed
18119,1807,2025-05-24,Credit Card,Completed
18120,1256,2025-03-25,Invoice,Returned
18121,2979,2025-07-16,PayPal,Completed
18122,2000,2024-06-12,Invoice,Completed
18123,2300,2023-11-08,Bank Transfer,Completed
18124,4523,2023-12-05,Credit Card,Completed
18125,665,2023-01-26,Credit Card,Completed
18126,1852,2024-06-02,Credit Card,Cancelled
18127,4370,2023-06-17,Bank Transfer,Completed
18128,2966,2024-04-29,Invoice,Completed
18129,829,2025-03-11,Invoice,Completed
18130,2880,2025-11-03,PayPal,Returned
18131,1252,2025-09-16,Credit Card,Completed
18132,427,2024-02-03,Bank Transfer,Completed
18133,944,2023-08-28,Invoice,Completed
18134,3273,2023-11-23,PayPal,Completed
18135,4274,2025-12-15,Invoice,Completed
18136,2383,2024-12-21,Invoice,Completed
18137,4018,2023-11-11,Credit Card,Completed
18138,3611,2025-09-17,Bank Transfer,Completed
18139,605,2024-07-24,PayPal,Completed
18140,4529,2025-11-05,Invoice,Completed
18141,4794,2024-02-15,Invoice,Completed
18142,4368,2024-07-22,Credit Card,Completed
18143,2311,2024-11-19,Bank Transfer,Completed
18144,4634,2025-11-02,PayPal,Completed
18145,2533,2025-10-12,PayPal,Completed
18146,2740,2025-01-13,PayPal,Returned
18147,587,2023-12-23,Bank Transfer,Completed
18148,4457,2024-08-03,Bank Transfer,Completed
18149,2525,2025-12-18,Bank Transfer,Completed
18150,50,2025-02-19,Credit Card,Completed
18151,3362,2025-07-26,Invoice,Cancelled
18152,2025,2024-09-26,Credit Card,Completed
18153,836,2024-12-08,Bank Transfer,Completed
18154,2169,2024-09-02,PayPal,Returned
18155,4756,2025-05-17,Credit Card,Completed
18156,362,2025-09-26,Invoice,Cancelled
18157,4284,2024-11-20,Credit Card,Returned
18158,687,2024-11-01,Invoice,Completed
18159,2429,2024-05-21,Invoice,Completed
18160,1066,2023-11-06,Invoice,Completed
18161,2427,2025-11-28,Bank Transfer,Completed
18162,2036,2024-04-23,Credit Card,Completed
18163,3278,2025-08-12,Credit Card,Completed
18164,2826,2025-05-28,PayPal,Completed
18165,1762,2025-08-03,Invoice,Completed
18166,2728,2025-11-26,PayPal,Completed
18167,2354,2025-03-07,PayPal,Completed
18168,21,2025-11-05,Invoice,Completed
18169,3888,2023-10-24,PayPal,Completed
18170,2338,2025-03-10,PayPal,Completed
18171,4574,2025-07-18,PayPal,Cancelled
18172,3245,2024-03-02,Bank Transfer,Completed
18173,4850,2025-06-20,Credit Card,Completed
18174,4240,2025-07-23,Bank Transfer,Completed
18175,3613,2025-09-08,Invoice,Completed
18176,3685,2024-04-19,Bank Transfer,Completed
18177,2958,2025-04-28,Credit Card,Completed
18178,349,2024-04-09,Invoice,Completed
18179,2060,2025-06-18,Credit Card,Completed
18180,2657,2024-10-11,Credit Card,Completed
18181,3990,2025-02-07,Invoice,Completed
18182,1449,2024-08-17,Invoice,Completed
18183,2308,2023-10-14,Bank Transfer,Completed
18184,2249,2023-11-07,PayPal,Completed
18185,3544,2023-05-24,Credit Card,Completed
18186,1161,2025-03-02,Bank Transfer,Completed
18187,4256,2025-09-24,PayPal,Completed
18188,2682,2023-02-14,PayPal,Completed
18189,4922,2023-05-05,Bank Transfer,Completed
18190,2504,2024-10-05,Bank Transfer,Completed
18191,479,2025-06-17,Invoice,Completed
18192,3567,2023-10-07,Bank Transfer,Completed
18193,2851,2024-03-02,PayPal,Completed
18194,3263,2024-01-04,Invoice,Completed
18195,3516,2024-07-29,Credit Card,Completed
18196,2800,2023-12-26,PayPal,Completed
18197,4840,2024-06-04,Invoice,Cancelled
18198,3725,2025-06-09,PayPal,Completed
18199,2850,2025-02-23,PayPal,Completed
18200,1821,2023-05-30,Invoice,Completed
18201,3745,2025-03-20,PayPal,Completed
18202,3337,2024-10-28,Credit Card,Completed
18203,3598,2025-11-25,Bank Transfer,Completed
18204,514,2024-03-22,Bank Transfer,Completed
18205,1128,2025-06-07,PayPal,Completed
18206,3673,2025-06-11,Credit Card,Completed
18207,2610,2023-12-23,Bank Transfer,Completed
18208,4497,2025-11-07,PayPal,Returned
18209,4852,2024-11-09,Credit Card,Completed
18210,4880,2025-04-25,PayPal,Completed
18211,1476,2023-09-17,Bank Transfer,Returned
18212,2531,2024-02-11,Credit Card,Completed
18213,2573,2025-01-26,Bank Transfer,Completed
18214,1804,2024-04-26,Bank Transfer,Completed
18215,1617,2024-11-15,Invoice,Completed
18216,1453,2024-06-29,Credit Card,Completed
18217,4658,2025-03-22,PayPal,Completed
18218,2837,2024-11-06,Invoice,Completed
18219,1600,2023-01-10,Invoice,Completed
18220,2435,2025-03-30,Credit Card,Completed
18221,3499,2024-08-25,Bank Transfer,Completed
18222,903,2024-05-23,Credit Card,Completed
18223,3590,2023-06-21,Credit Card,Completed
18224,2752,2023-12-22,Credit Card,Completed
18225,1831,2023-12-25,PayPal,Completed
18226,1110,2025-11-25,Bank Transfer,Completed
18227,2824,2024-09-06,Bank Transfer,Completed
18228,762,2023-03-25,Invoice,Completed
18229,3151,2023-09-05,PayPal,Completed
18230,3862,2023-05-26,Bank Transfer,Completed
18231,1504,2025-01-29,Invoice,Completed
18232,1812,2023-11-16,Bank Transfer,Cancelled
18233,2741,2024-11-14,PayPal,Completed
18234,1700,2024-06-25,Credit Card,Completed
18235,561,2025-08-15,Credit Card,Completed
18236,189,2024-04-28,Invoice,Completed
18237,1675,2024-10-06,Invoice,Completed
18238,1005,2025-06-02,Credit Card,Completed
18239,3106,2024-09-07,Credit Card,Completed
18240,3375,2025-08-05,Invoice,Completed
18241,2913,2025-04-10,Bank Transfer,Completed
18242,2096,2024-08-11,Invoice,Completed
18243,1936,2024-11-18,Credit Card,Completed
18244,1686,2025-12-13,Invoice,Completed
18245,54,2025-04-10,Credit Card,Completed
18246,2473,2025-11-08,Bank Transfer,Completed
18247,2301,2023-11-07,Bank Transfer,Completed
18248,273,2024-11-03,Bank Transfer,Completed
18249,1186,2025-11-11,Bank Transfer,Completed
18250,2249,2024-04-30,Bank Transfer,Completed
18251,1302,2025-12-13,Credit Card,Completed
18252,4682,2023-06-26,PayPal,Returned
18253,3319,2025-11-07,PayPal,Returned
18254,4202,2024-09-21,Invoice,Completed
18255,4280,2023-05-17,PayPal,Returned
18256,3618,2025-10-22,PayPal,Completed
18257,3097,2024-02-02,PayPal,Completed
18258,3662,2023-02-17,PayPal,Completed
18259,1145,2023-08-31,Invoice,Completed
18260,2441,2025-04-08,Credit Card,Completed
18261,3858,2025-12-19,Credit Card,Completed
18262,1133,2023-07-20,Credit Card,Completed
18263,2951,2024-10-10,PayPal,Completed
18264,4278,2023-11-09,Credit Card,Completed
18265,4085,2025-06-23,Bank Transfer,Completed
18266,889,2023-08-01,Credit Card,Cancelled
18267,439,2024-01-15,Invoice,Completed
18268,568,2023-11-26,Credit Card,Completed
18269,3099,2024-12-23,Invoice,Completed
18270,4949,2025-10-16,Bank Transfer,Completed
18271,2920,2024-11-23,Bank Transfer,Completed
18272,4859,2023-04-21,PayPal,Completed
18273,525,2024-12-31,Invoice,Completed
18274,4625,2025-08-09,Invoice,Cancelled
18275,4251,2023-08-25,PayPal,Completed
18276,4164,2023-05-16,Invoice,Completed
18277,1429,2023-11-17,Invoice,Completed
18278,544,2025-06-24,Invoice,Cancelled
18279,2415,2025-02-01,Credit Card,Completed
18280,888,2024-12-15,Invoice,Completed
18281,4270,2024-01-29,Credit Card,Completed
18282,3657,2024-05-11,Credit Card,Completed
18283,2230,2025-12-12,Invoice,Completed
18284,2056,2024-01-16,Bank Transfer,Completed
18285,425,2025-11-07,Invoice,Returned
18286,3844,2025-01-19,Credit Card,Completed
18287,2143,2023-08-10,PayPal,Completed
18288,4134,2024-10-17,Bank Transfer,Completed
18289,4313,2025-12-03,Credit Card,Returned
18290,2724,2024-08-20,Invoice,Cancelled
18291,4244,2025-10-07,Credit Card,Completed
18292,1538,2024-02-09,Bank Transfer,Returned
18293,450,2025-01-09,Bank Transfer,Completed
18294,870,2025-09-20,Invoice,Cancelled
18295,2478,2025-11-17,Bank Transfer,Completed
18296,1700,2024-11-05,PayPal,Cancelled
18297,4723,2025-03-21,Bank Transfer,Completed
18298,3239,2023-01-07,Credit Card,Completed
18299,1078,2024-02-04,PayPal,Completed
18300,2945,2024-03-10,Bank Transfer,Completed
18301,2305,2023-06-20,Invoice,Completed
18302,4981,2024-03-11,Invoice,Completed
18303,4008,2024-04-28,PayPal,Completed
18304,2981,2025-12-14,Credit Card,Completed
18305,4092,2025-04-16,Invoice,Completed
18306,785,2024-08-29,Credit Card,Completed
18307,3253,2025-12-25,Invoice,Completed
18308,830,2023-09-29,Invoice,Completed
18309,1657,2024-10-27,Credit Card,Completed
18310,884,2025-03-28,Invoice,Completed
18311,2679,2023-04-17,Invoice,Completed
18312,3214,2025-05-29,Credit Card,Completed
18313,3452,2023-07-01,Credit Card,Cancelled
18314,4546,2023-09-07,Credit Card,Completed
18315,62,2023-10-10,Bank Transfer,Completed
18316,4965,2025-11-22,PayPal,Cancelled
18317,2274,2025-04-29,Credit Card,Completed
18318,4605,2025-04-04,PayPal,Completed
18319,127,2024-12-26,Invoice,Completed
18320,765,2024-03-26,Credit Card,Completed
18321,1967,2025-03-05,PayPal,Completed
18322,2583,2024-08-11,PayPal,Completed
18323,916,2023-09-16,Invoice,Completed
18324,442,2025-05-05,PayPal,Completed
18325,2525,2023-08-20,Bank Transfer,Cancelled
18326,2558,2023-11-20,Bank Transfer,Returned
18327,710,2025-08-27,Bank Transfer,Completed
18328,3061,2025-04-09,PayPal,Completed
18329,1512,2025-03-14,Bank Transfer,Completed
18330,387,2024-08-20,Bank Transfer,Completed
18331,718,2024-07-25,Bank Transfer,Completed
18332,4946,2025-05-05,Invoice,Completed
18333,75,2025-06-19,Credit Card,Returned
18334,1067,2024-11-23,Credit Card,Cancelled
18335,485,2025-12-14,Invoice,Completed
18336,1242,2025-12-07,Bank Transfer,Completed
